Date Time,Pressure,Temperature,Vapor_pressure_deficit,Specific_humidity,Airtight,Wind_speed,wv (m/s)
2020-02-28,986.72,2.36,7.28,1.74,3.5,1244.94,2.93
2020-02-29,973.57,6.31,9.79,2.48,4.69,1210.36,4.29
2020-03-01,971.2,7.38,10.36,3.82,4.2,1202.96,5.14
2020-03-02,966.94,6.79,9.97,3.73,4.03,1200.35,3.21
2020-03-03,973.73,4.59,8.52,2.18,4.06,1218.33,1.91
2020-03-04,984.26,2.09,7.22,1.48,3.64,1243.06,2.05
2020-03-05,974.7,4.23,8.53,2.53,3.84,1221.56,2.46
2020-03-06,966.82,5.54,9.11,1.8,4.72,1205.06,3.22
2020-03-07,987.54,4.02,8.17,1.86,3.99,1238.13,2.25
2020-03-08,990.04,4.84,8.8,2.39,4.04,1237.78,2.71
2020-03-09,985.74,7.11,10.18,2.79,4.67,1221.8,1.77
2020-03-10,982.27,6.03,9.47,1.84,4.85,1222.16,5.35
2020-03-11,984.18,9.76,12.15,1.15,6.98,1206.77,1.88
2020-03-12,983.06,10.33,12.67,4.17,5.4,1204.16,3.8
2020-03-13,988.6,6.01,9.46,3.58,3.7,1230.91,3.5
2020-03-14,996.1,5.08,8.87,3.34,3.46,1244.59,1.8
2020-03-15,992.92,6.58,10.14,5.46,2.94,1234.64,3.24
2020-03-16,992.99,9.5,12.49,5.8,4.2,1221.06,1.68
2020-03-17,1001.06,8.49,11.27,2.17,5.68,1234.01,1.14
2020-03-18,1000.57,9.26,12.58,4.05,5.32,1230.84,1.91
2020-03-19,998.1,10.83,13.37,4.49,5.55,1220.43,1.77
2020-03-20,997.49,6.59,9.79,1.3,5.31,1238.2,3.43
2020-03-21,1000.8,3.25,7.73,2.3,3.38,1258.74,4.47
2020-03-22,1006.74,0.43,6.36,2.88,2.15,1280.29,3.9
2020-03-23,1009.7,0.2,6.32,3.5,1.74,1285.5,2.21
2020-03-24,1007.33,0.93,6.76,3.87,1.79,1279.19,2.02
2020-03-25,1001.9,1.91,7.26,4.31,1.83,1267.71,2.8
2020-03-26,996.73,4.38,8.6,4.56,2.52,1249.4,3.49
2020-03-27,992.93,8.5,11.77,6.11,3.56,1225.93,4.14
2020-03-28,992.5,8.07,11.02,5.15,3.69,1226.83,1.77
2020-03-29,995.87,2.53,7.38,1.67,3.58,1255.73,3.22
2020-03-30,1000.4,0.61,6.5,2.7,2.37,1271.27,1.45
2020-03-31,1001.26,1.12,6.66,2.74,2.44,1269.85,2.88
2020-04-01,994.21,1.87,7.44,4.03,2.14,1258.22,1.2
2020-04-02,985.67,4.77,9.18,4.7,2.83,1233.91,1.5
2020-04-03,987.77,6.03,9.44,3.04,4.04,1229.52,1.32
2020-04-04,997.86,6.57,9.93,3.85,3.8,1239.94,1.43
2020-04-05,999.39,8.66,12.08,6.21,3.66,1233.26,1.69
2020-04-06,996.28,12.29,15.72,9.39,3.96,1213.71,1.39
2020-04-07,1003.1,12.1,14.7,5.29,5.86,1220.95,2.03
2020-04-08,999.55,12.42,15.49,8.08,4.63,1216.47,0.99
2020-04-09,997.19,11.56,14.27,6.29,4.99,1216.76,1.72
2020-04-10,998.62,11.01,13.69,5.87,4.88,1220.9,1.51
2020-04-11,998.68,9.35,12.3,6.84,3.41,1229.28,1.33
2020-04-12,989.69,13.35,17.03,9.9,4.49,1201.08,1.76
2020-04-13,988.86,8.11,11.0,4.62,4.03,1221.91,2.13
2020-04-14,996.33,4.64,8.64,4.27,2.73,1247.44,1.83
2020-04-15,996.85,7.65,11.35,5.91,3.41,1234.77,1.3
2020-04-16,990.58,12.68,16.11,8.71,4.66,1204.66,1.28
2020-04-17,990.11,12.68,15.05,6.33,5.49,1202.86,1.67
2020-04-18,989.36,12.63,15.44,6.29,5.77,1202.21,1.91
2020-04-19,992.61,9.59,12.15,5.53,4.16,1219.95,3.33
2020-04-20,995.38,9.44,12.09,6.86,3.28,1224.72,4.96
2020-04-21,994.71,10.81,13.36,7.42,3.72,1217.72,5.25
2020-04-22,995.68,12.19,14.61,8.55,3.8,1212.99,4.24
2020-04-23,994.08,13.1,15.79,8.84,4.36,1206.95,1.64
2020-04-24,984.27,13.37,16.38,8.71,4.86,1193.71,1.61
2020-04-25,984.97,9.48,11.98,4.91,4.48,1210.78,1.74
2020-04-26,984.73,10.61,13.53,6.88,4.21,1206.26,1.42
2020-04-27,981.92,13.66,16.95,9.65,4.64,1189.98,1.88
2020-04-28,978.56,13.86,16.51,6.69,6.27,1183.51,1.87
2020-04-29,979.23,14.63,16.86,6.78,6.43,1180.79,2.07
2020-04-30,978.34,12.66,14.77,4.79,6.37,1187.88,3.74
2020-05-01,976.79,10.58,12.85,4.16,5.55,1195.25,4.53
2020-05-02,981.26,8.37,11.05,2.65,5.34,1210.26,2.25
2020-05-03,990.59,10.91,13.23,4.98,5.2,1211.05,1.68
2020-05-04,990.62,8.43,11.14,2.22,5.62,1221.39,1.59
2020-05-05,993.09,6.58,10.02,3.65,4.0,1233.91,1.76
2020-05-06,996.81,8.87,11.97,5.66,3.95,1228.76,1.57
2020-05-07,996.23,12.37,15.29,8.99,3.94,1213.12,1.29
2020-05-08,991.31,14.68,17.77,9.74,5.05,1196.63,1.51
2020-05-09,987.4,15.11,17.92,9.31,5.45,1189.68,1.7
2020-05-10,979.67,15.5,18.24,5.76,7.97,1176.92,0.96
2020-05-11,981.19,5.85,9.6,1.21,5.34,1221.45,3.17
2020-05-12,990.44,5.15,9.14,3.42,3.6,1237.35,1.38
2020-05-13,985.78,7.8,11.03,4.77,3.96,1219.74,1.79
2020-05-14,990.09,8.35,11.06,3.54,4.74,1221.79,2.15
2020-05-15,992.35,9.14,11.94,5.51,4.04,1221.81,1.66
2020-05-16,995.17,10.36,13.21,6.17,4.41,1219.95,1.45
2020-05-17,995.49,12.15,14.58,6.65,4.97,1212.07,1.24
2020-05-18,995.68,15.08,18.44,9.29,5.74,1199.89,1.57
2020-05-19,994.13,16.23,18.95,8.07,6.83,1192.02,1.58
2020-05-20,995.47,14.31,16.38,4.38,7.53,1200.88,1.24
2020-05-21,996.43,14.92,17.69,8.09,6.01,1200.91,1.56
2020-05-22,993.85,16.14,19.32,6.68,7.96,1191.49,1.41
2020-05-23,995.42,13.44,15.5,3.4,7.6,1204.47,1.81
2020-05-24,1000.22,12.33,14.56,4.73,6.14,1216.12,2.42
2020-05-25,1003.09,12.3,14.4,4.11,6.41,1219.46,2.17
2020-05-26,1007.67,12.92,15.23,5.23,6.2,1222.66,1.22
2020-05-27,1005.44,16.32,19.17,8.87,6.4,1205.59,1.1
2020-05-28,1003.05,14.12,16.28,6.81,5.9,1212.07,2.76
2020-05-29,1000.82,13.94,16.23,8.44,4.85,1210.98,2.42
2020-05-30,996.98,13.02,15.11,7.45,4.79,1210.16,3.19
2020-05-31,995.41,13.23,15.58,6.72,5.55,1206.97,2.04
2020-06-01,995.75,16.13,19.05,10.03,5.65,1195.31,2.29
2020-06-02,990.89,17.93,21.4,11.99,5.92,1181.99,1.46
2020-06-03,979.56,15.88,18.66,6.63,7.68,1175.41,1.69
2020-06-04,969.76,13.9,16.06,1.24,9.57,1170.21,1.54
2020-06-05,970.6,12.21,14.31,3.97,6.66,1180.16,3.59
2020-06-06,976.82,11.58,13.8,3.72,6.44,1190.52,3.75
2020-06-07,981.88,13.11,15.31,4.56,6.84,1190.01,1.95
2020-06-08,987.31,14.15,16.56,7.2,5.92,1193.05,1.19
2020-06-09,989.11,13.94,16.18,4.23,7.55,1194.84,1.61
2020-06-10,987.39,13.76,15.81,2.51,8.42,1192.78,1.57
2020-06-11,984.61,14.07,16.14,0.82,9.74,1187.21,1.26
2020-06-12,983.48,20.19,24.6,8.53,10.23,1161.09,2.53
2020-06-13,983.07,22.24,27.71,9.21,11.79,1151.35,2.26
2020-06-14,985.2,18.51,21.38,1.07,12.92,1167.55,1.32
2020-06-15,988.03,18.42,21.28,1.93,12.28,1171.78,1.87
2020-06-16,988.6,18.44,21.51,4.7,10.64,1173.6,1.46
2020-06-17,984.95,20.56,24.64,8.05,10.54,1160.93,1.94
2020-06-18,985.27,16.19,18.46,1.22,10.96,1178.44,1.01
2020-06-19,988.16,17.37,20.44,5.04,9.75,1178.17,1.57
2020-06-20,992.29,17.96,20.77,5.83,9.42,1180.72,2.34
2020-06-21,993.37,19.09,22.5,9.46,8.21,1178.39,1.36
2020-06-22,995.92,18.84,22.33,8.03,8.98,1181.94,1.59
2020-06-23,998.42,18.81,22.34,10.62,7.33,1186.24,1.59
2020-06-24,997.44,18.47,21.97,9.83,7.61,1186.3,2.16
2020-06-25,993.72,19.77,23.51,8.6,9.38,1175.26,2.11
2020-06-26,988.42,21.2,26.05,12.01,8.88,1163.83,1.41
2020-06-27,985.25,21.65,26.7,9.16,11.15,1156.68,2.23
2020-06-28,987.45,20.56,24.44,7.21,10.93,1163.53,2.01
2020-06-29,986.28,17.9,20.78,8.06,8.06,1174.81,2.41
2020-06-30,984.58,18.14,21.11,10.18,6.94,1172.64,3.74
2020-07-01,982.17,21.68,26.78,11.71,9.6,1154.03,3.59
2020-07-02,984.49,19.79,23.51,7.79,9.99,1163.8,1.61
2020-07-03,990.28,18.31,21.41,8.51,8.15,1177.87,2.15
2020-07-04,990.11,19.83,23.87,11.75,7.65,1172.1,3.26
2020-07-05,986.36,22.45,27.39,11.47,10.1,1155.38,4.86
2020-07-06,987.6,17.26,19.97,8.84,7.04,1179.75,2.63
2020-07-07,992.72,15.52,17.96,8.23,6.12,1193.7,1.8
2020-07-08,990.27,13.72,15.78,1.97,8.72,1196.21,1.3
2020-07-09,988.06,18.45,22.09,5.96,10.21,1173.44,2.2
2020-07-10,985.49,20.0,24.06,8.66,9.78,1164.41,2.7
2020-07-11,996.04,15.74,18.09,7.71,6.51,1196.4,1.57
2020-07-12,1000.01,15.56,18.31,8.48,6.14,1202.42,1.65
2020-07-13,996.37,17.7,21.28,11.67,6.02,1189.48,1.19
2020-07-14,988.24,19.78,24.2,14.12,6.37,1171.17,1.91
2020-07-15,986.67,15.84,18.07,3.0,9.56,1182.51,1.59
2020-07-16,989.97,15.54,17.86,4.4,8.5,1188.53,1.32
2020-07-17,993.2,16.85,19.66,7.53,7.63,1187.75,1.35
2020-07-18,992.89,20.16,24.22,11.4,8.07,1173.69,1.41
2020-07-19,989.86,21.76,27.31,14.23,8.26,1163.86,1.13
2020-07-20,990.36,19.8,23.42,8.71,9.29,1171.18,1.88
2020-07-21,994.91,18.13,21.26,10.58,6.7,1185.23,1.65
2020-07-22,994.91,17.56,20.74,11.04,6.09,1188.11,1.75
2020-07-23,990.2,18.52,21.8,11.03,6.8,1177.96,1.6
2020-07-24,985.07,20.52,25.44,14.08,7.2,1163.9,1.6
2020-07-25,986.16,21.77,26.58,13.24,8.46,1159.05,1.46
2020-07-26,985.64,19.09,22.36,6.18,10.27,1167.71,2.04
2020-07-27,989.11,21.26,26.29,12.56,8.68,1164.56,1.85
2020-07-28,984.46,23.56,29.46,15.26,9.02,1149.65,2.21
2020-07-29,991.89,19.99,23.79,13.28,6.62,1174.13,2.17
2020-07-30,993.77,19.9,24.36,14.01,6.5,1177.1,1.43
2020-07-31,992.03,21.63,27.01,15.6,7.18,1167.64,1.54
2020-08-01,988.11,24.6,33.03,19.16,8.78,1150.54,1.55
2020-08-02,986.6,20.09,23.69,4.5,12.19,1163.46,1.28
2020-08-03,986.08,17.6,20.26,6.15,8.95,1175.11,1.99
2020-08-04,988.51,17.11,19.81,7.94,7.51,1181.08,1.49
2020-08-05,992.28,19.28,23.78,12.71,6.97,1177.6,1.55
2020-08-06,994.32,21.8,27.68,16.66,6.92,1169.92,1.56
2020-08-07,994.58,24.04,31.76,17.85,8.75,1160.2,1.24
2020-08-08,993.3,26.87,37.18,21.66,9.78,1146.96,1.22
2020-08-09,991.04,26.33,35.97,20.38,9.84,1146.35,1.93
2020-08-10,990.86,21.91,26.49,5.68,13.16,1160.61,1.86
2020-08-11,991.7,24.54,31.63,13.16,11.67,1152.52,1.83
2020-08-12,990.85,23.61,30.29,12.13,11.48,1155.37,1.47
2020-08-13,987.93,23.11,28.98,9.05,12.64,1152.99,1.3
2020-08-14,987.45,21.5,25.78,4.11,13.76,1157.81,1.46
2020-08-15,988.73,20.44,24.17,2.14,13.98,1163.34,0.87
2020-08-16,986.75,23.27,29.32,9.78,12.41,1151.18,1.31
2020-08-17,984.37,19.86,23.34,4.19,12.2,1161.73,1.26
2020-08-18,984.62,19.6,23.27,5.69,11.18,1163.9,1.38
2020-08-19,985.12,20.0,24.07,8.58,9.84,1163.92,1.21
2020-08-20,984.78,22.5,28.68,11.37,11.01,1153.04,1.83
2020-08-21,985.36,26.62,36.62,18.01,11.83,1137.32,2.36
2020-08-22,989.04,22.01,26.65,7.82,11.93,1158.95,2.75
2020-08-23,989.64,18.66,21.75,7.91,8.74,1175.27,1.99
2020-08-24,989.41,17.0,19.72,7.35,7.81,1182.43,2.16
2020-08-25,986.36,17.56,20.79,8.25,7.95,1176.6,2.32
2020-08-26,981.95,20.05,23.53,11.61,7.59,1161.34,4.28
2020-08-27,988.67,17.46,20.1,8.6,7.27,1179.99,1.79
2020-08-28,978.7,17.36,20.3,6.47,8.84,1167.53,3.19
2020-08-29,979.34,18.07,20.93,7.6,8.51,1165.5,3.3
2020-08-30,981.7,15.6,17.84,2.64,9.69,1177.47,1.64
2020-08-31,989.89,14.96,17.09,1.64,9.77,1189.83,1.47
2020-09-01,991.18,13.53,15.59,1.55,8.85,1198.01,0.97
2020-09-02,991.73,13.09,15.6,4.4,7.05,1202.07,1.22
2020-09-03,994.02,15.22,17.95,5.41,7.89,1195.37,2.05
2020-09-04,994.45,20.45,24.5,8.51,10.06,1172.9,2.37
2020-09-05,990.82,15.71,17.95,2.27,9.91,1187.79,1.56
2020-09-06,993.06,13.89,16.2,5.42,6.78,1200.4,1.15
2020-09-07,997.09,14.59,17.14,6.37,6.74,1202.45,1.22
2020-09-08,999.12,16.35,19.88,9.18,6.69,1197.96,2.19
2020-09-09,994.84,19.12,23.38,10.47,8.11,1180.46,2.13
2020-09-10,994.4,16.38,18.85,5.62,8.32,1190.54,1.5
2020-09-11,991.33,16.02,19.22,6.16,8.23,1188.78,1.01
2020-09-12,993.05,18.23,22.11,8.59,8.51,1181.57,1.66
2020-09-13,999.43,18.74,22.67,7.86,9.27,1186.49,1.03
2020-09-14,999.84,20.72,26.09,10.36,9.85,1178.75,1.22
2020-09-15,994.55,21.31,26.84,10.6,10.22,1169.83,1.26
2020-09-16,992.12,21.48,26.72,10.8,10.04,1166.3,1.08
2020-09-17,999.7,15.16,17.41,5.96,7.16,1202.76,3.66
2020-09-18,1000.4,13.4,16.03,7.53,5.31,1212.65,1.82
2020-09-19,994.74,13.13,16.12,7.71,5.27,1207.14,1.29
2020-09-20,991.33,14.64,17.7,8.43,5.84,1196.25,1.73
2020-09-21,990.02,15.37,18.47,7.14,7.15,1190.65,0.94
2020-09-22,984.8,17.65,21.54,7.65,8.82,1173.99,1.61
2020-09-23,980.17,17.64,20.75,6.85,8.87,1168.13,1.63
2020-09-24,978.47,17.86,20.69,8.52,7.78,1165.87,3.2
2020-09-25,972.77,12.53,14.61,2.95,7.49,1180.87,2.15
2020-09-26,971.06,8.04,10.79,0.27,6.77,1198.13,1.07
2020-09-27,977.79,8.07,11.02,1.34,6.18,1206.83,1.52
2020-09-28,984.89,10.26,12.95,2.83,6.42,1206.16,1.15
2020-09-29,989.93,12.35,14.72,3.64,6.99,1202.96,1.16
2020-09-30,989.64,11.36,13.79,1.83,7.55,1206.4,0.9
2020-10-01,980.14,12.64,15.2,3.39,7.54,1189.64,1.61
2020-10-02,972.13,15.26,17.72,4.47,8.52,1168.31,2.4
2020-10-03,966.72,14.26,16.53,2.73,8.93,1165.52,2.72
2020-10-04,973.08,11.54,13.87,4.42,6.06,1186.46,3.22
2020-10-05,977.96,11.03,13.37,3.27,6.45,1194.27,2.47
2020-10-06,977.8,12.33,14.38,3.01,7.26,1187.93,4.34
2020-10-07,983.96,12.06,14.13,2.43,7.43,1196.46,2.35
2020-10-08,991.13,12.58,14.72,2.96,7.41,1203.06,4.25
2020-10-09,991.25,12.86,14.89,0.85,8.86,1200.88,2.0
2020-10-10,992.36,9.49,11.99,1.83,6.39,1218.49,1.47
2020-10-11,992.48,6.37,9.77,1.61,5.13,1233.22,1.34
2020-10-12,991.56,7.36,10.49,1.42,5.71,1227.29,1.39
2020-10-13,988.15,7.79,10.66,1.39,5.86,1220.99,1.4
2020-10-14,984.71,7.74,10.55,0.18,6.58,1216.39,2.15
2020-10-15,988.88,8.1,10.81,0.0,6.83,1219.8,3.08
2020-10-16,992.42,8.14,10.85,0.52,6.5,1224.24,3.11
2020-10-17,992.54,7.31,10.25,0.12,6.37,1228.1,1.17
2020-10-18,994.2,8.48,11.13,1.95,5.76,1225.51,1.94
2020-10-19,996.0,8.24,11.02,2.43,5.38,1229.12,1.37
2020-10-20,989.44,8.36,11.44,2.68,5.53,1220.66,2.21
2020-10-21,984.2,13.48,15.67,5.22,6.63,1191.48,2.52
2020-10-22,987.56,16.56,19.0,6.41,7.97,1181.83,3.24
2020-10-23,986.14,15.15,17.27,2.64,9.28,1184.91,2.2
2020-10-24,988.18,13.19,15.32,3.09,7.73,1196.63,2.98
2020-10-25,982.33,12.73,14.84,3.77,7.04,1191.99,3.22
2020-10-26,978.39,10.11,12.41,1.01,7.28,1197.95,1.44
2020-10-27,983.03,9.04,11.55,2.34,5.85,1209.27,3.61
2020-10-28,984.52,10.03,12.38,2.15,6.48,1206.39,3.44
2020-10-29,988.61,9.84,12.19,2.56,6.08,1212.51,2.18
2020-10-30,992.56,12.04,14.19,1.32,8.11,1206.55,1.9
2020-10-31,995.18,12.92,14.97,2.1,8.08,1205.97,2.29
2020-11-01,989.18,12.77,14.88,1.36,8.55,1199.04,2.52
2020-11-02,986.34,17.92,20.62,4.63,10.15,1173.26,4.82
2020-11-03,995.44,12.37,14.45,4.21,6.43,1209.85,1.76
2020-11-04,1004.14,7.46,10.46,2.4,5.01,1242.92,1.26
2020-11-05,1010.79,3.17,7.92,0.91,4.32,1271.24,1.13
2020-11-06,1007.8,3.44,8.15,1.17,4.32,1266.32,1.03
2020-11-07,1000.85,4.14,8.82,2.07,4.21,1254.7,0.93
2020-11-08,998.08,4.74,9.01,1.73,4.55,1248.1,0.72
2020-11-09,998.92,3.45,7.93,0.26,4.79,1254.56,1.0
2020-11-10,1000.91,2.69,7.5,0.4,4.42,1260.76,1.36
2020-11-11,999.16,6.11,9.55,0.6,5.6,1242.28,0.76
2020-11-12,994.46,7.14,10.2,0.98,5.79,1231.69,2.31
2020-11-13,993.61,7.11,10.5,1.33,5.76,1231.07,1.94
2020-11-14,992.48,12.18,14.36,2.81,7.27,1206.47,2.05
2020-11-15,986.88,11.53,13.73,3.77,6.31,1203.13,2.57
2020-11-16,988.31,10.22,12.5,2.72,6.18,1210.46,4.16
2020-11-17,998.61,10.11,12.4,2.3,6.31,1223.43,3.09
2020-11-18,998.23,10.47,12.75,2.83,6.2,1221.5,2.34
2020-11-19,993.27,8.52,11.19,2.47,5.48,1224.43,2.58
2020-11-20,1005.25,3.27,7.76,0.79,4.33,1263.57,1.9
2020-11-21,1005.62,1.59,7.0,1.7,3.29,1272.76,2.72
2020-11-22,999.23,6.25,9.59,1.94,4.78,1242.33,2.73
2020-11-23,1000.76,5.22,8.98,1.2,4.85,1248.78,1.52
2020-11-24,999.44,1.26,6.82,0.46,3.97,1265.88,2.17
2020-11-25,993.72,2.88,7.64,0.95,4.2,1251.04,2.41
2020-11-26,995.2,2.1,7.23,0.58,4.16,1256.5,1.45
2020-11-27,994.69,1.72,7.01,0.53,4.06,1257.62,0.81
2020-11-28,996.63,0.93,6.55,0.54,3.76,1263.88,1.72
2020-11-29,999.14,2.16,7.15,1.71,3.39,1261.68,1.23
2020-11-30,996.85,1.61,6.89,1.62,3.29,1261.39,1.99
2020-12-01,989.55,1.06,6.6,0.42,3.89,1254.19,2.08
2020-12-02,990.67,0.04,6.13,0.33,3.65,1260.49,1.56
2020-12-03,978.9,-0.49,5.9,1.3,2.93,1248.47,3.32
2020-12-04,966.84,1.65,6.93,1.83,3.29,1223.24,2.42
2020-12-05,972.71,2.19,7.2,1.14,3.88,1227.81,1.44
2020-12-06,973.16,1.62,6.87,0.21,4.27,1230.64,0.88
2020-12-07,974.11,3.29,7.75,0.82,4.44,1224.24,2.54
2020-12-08,978.29,2.99,7.63,1.1,4.16,1231.1,1.21
2020-12-09,981.85,2.05,7.1,0.03,4.49,1239.48,0.81
2020-12-10,980.82,2.01,7.06,0.0,4.49,1238.37,1.1
2020-12-11,974.83,2.08,7.11,0.49,4.23,1230.68,2.3
2020-12-12,973.52,2.95,7.58,0.58,4.48,1224.99,2.15
2020-12-13,984.08,4.68,8.57,0.37,5.2,1230.03,1.0
2020-12-14,987.06,4.87,8.7,1.06,4.83,1233.24,2.93
2020-12-15,986.92,5.91,9.35,1.71,4.82,1228.43,2.21
2020-12-16,992.71,7.45,10.38,0.99,5.9,1228.07,1.63
2020-12-17,995.02,5.18,8.87,0.77,5.08,1241.59,2.98
2020-12-18,998.06,3.33,7.9,0.54,4.6,1254.14,1.71
2020-12-19,994.1,3.8,8.12,0.9,4.53,1247.1,2.44
2020-12-20,994.64,3.34,7.8,1.08,4.21,1250.03,2.75
2020-12-21,994.63,4.13,8.27,0.42,4.92,1245.93,2.44
2020-12-22,986.7,11.22,13.47,1.87,7.34,1203.42,3.55
2020-12-23,985.53,10.04,12.34,0.13,7.74,1206.68,1.77
2020-12-24,981.82,6.53,9.87,1.45,5.36,1219.1,2.72
2020-12-25,991.98,1.53,6.84,0.65,3.89,1255.11,1.42
2020-12-26,994.71,-0.06,6.13,0.86,3.3,1266.42,2.83
2020-12-27,972.58,0.93,6.54,2.25,2.75,1234.14,5.67
2020-12-28,956.73,1.69,6.93,1.42,3.59,1210.04,2.3
2020-12-29,963.01,1.67,6.92,0.56,4.12,1217.66,3.02
2020-12-30,975.64,2.62,7.4,0.9,4.15,1229.37,2.32
2020-12-31,978.98,1.87,7.01,1.19,3.71,1237.28,1.81
2021-01-01,981.03,1.32,6.73,0.14,4.19,1241.97,0.93
2021-01-02,986.7,1.61,6.87,0.97,3.73,1248.19,1.53
2021-01-03,985.4,-0.19,6.03,0.07,3.77,1254.72,3.18
2021-01-04,988.25,-0.34,5.96,0.0,3.76,1259.04,2.8
2021-01-05,988.13,-0.3,5.98,0.0,3.77,1258.68,3.28
2021-01-06,985.6,0.66,6.41,0.04,4.03,1250.9,1.11
2021-01-07,985.1,0.14,6.17,0.52,3.57,1253.0,1.89
2021-01-08,986.0,0.4,6.29,0.24,3.83,1252.76,1.31
2021-01-09,993.93,-0.34,5.96,0.38,3.5,1266.5,1.53
2021-01-10,997.13,-0.7,5.85,0.47,3.36,1272.44,1.47
2021-01-11,992.88,-2.66,5.11,0.85,2.67,1276.81,2.65
2021-01-12,980.91,1.33,6.74,0.68,3.85,1242.07,4.45
2021-01-13,984.22,1.69,6.91,1.36,3.52,1244.85,3.02
2021-01-14,989.12,0.12,6.17,0.7,3.45,1258.27,2.03
2021-01-15,996.55,-1.25,5.58,0.42,3.22,1274.29,1.18
2021-01-16,997.22,-3.2,4.83,0.78,2.54,1284.91,1.38
2021-01-17,992.21,-4.45,4.42,0.65,2.37,1284.59,0.99
2021-01-18,993.72,1.33,6.8,0.58,3.9,1258.32,2.4
2021-01-19,985.16,3.13,7.66,1.07,4.17,1239.06,5.85
2021-01-20,978.8,6.06,9.43,3.28,3.92,1218.33,4.86
2021-01-21,971.88,8.64,11.31,4.38,4.45,1198.28,5.06
2021-01-22,967.89,5.88,9.48,1.51,5.14,1204.84,3.63
2021-01-23,970.72,1.23,6.7,0.12,4.23,1229.34,1.81
2021-01-24,969.18,0.52,6.36,0.19,3.97,1230.74,1.64
2021-01-25,977.44,-1.24,5.6,0.43,3.3,1249.77,1.11
2021-01-26,986.34,-0.73,5.83,0.3,3.49,1258.66,1.95
2021-01-27,987.27,0.6,6.41,0.92,3.46,1253.75,2.72
2021-01-28,978.32,1.99,7.06,0.44,4.22,1235.53,2.24
2021-01-29,970.49,2.51,7.4,0.18,4.64,1223.07,1.14
2021-01-30,974.85,0.08,6.28,0.58,3.65,1240.38,2.61
2021-01-31,977.58,-1.99,5.32,0.94,2.79,1253.82,1.38
2021-02-01,970.73,-0.29,6.04,0.71,3.42,1236.83,2.2
2021-02-02,975.59,4.4,8.43,0.4,5.14,1220.76,1.67
2021-02-03,973.5,8.49,11.11,0.73,6.66,1199.27,2.99
2021-02-04,985.12,6.45,9.73,1.44,5.26,1223.53,1.98
2021-02-05,988.08,2.85,7.59,0.31,4.59,1243.75,1.2
2021-02-06,985.83,0.05,6.17,0.02,3.89,1254.1,4.23
2021-02-07,977.27,-5.44,4.09,0.27,2.43,1269.83,4.44
2021-02-08,974.52,-9.4,3.0,0.25,1.75,1285.77,3.63
2021-02-09,978.85,-12.0,2.45,0.32,1.35,1304.72,1.33
2021-02-10,984.52,-13.16,2.35,0.31,1.29,1318.49,0.87
2021-02-11,999.15,-5.69,4.02,0.6,2.13,1299.73,1.2
2021-02-12,1006.82,-7.8,3.41,0.35,1.89,1320.31,1.59
2021-02-13,1012.93,-8.28,3.33,0.38,1.81,1330.9,0.99
2021-02-14,1013.82,-9.82,3.03,0.49,1.56,1340.25,0.86
2021-02-15,1004.12,-5.18,4.42,0.84,2.22,1304.17,2.33
2021-02-16,992.37,2.93,7.61,0.55,4.44,1248.92,1.78
2021-02-17,990.3,6.23,9.58,1.73,4.95,1231.17,1.82
2021-02-18,990.04,5.79,9.43,2.22,4.55,1233.23,2.15
2021-02-19,991.19,7.03,10.16,3.59,4.13,1229.4,2.39
2021-02-20,992.25,7.43,10.98,3.05,4.99,1228.73,1.78
2021-02-21,992.02,10.04,12.98,4.8,5.15,1216.89,2.29
2021-02-22,995.93,6.05,9.86,2.78,4.43,1239.63,2.15
2021-02-23,1005.47,9.32,12.71,4.2,5.28,1236.65,1.73
2021-02-24,1005.79,10.86,13.78,4.21,5.94,1229.73,2.01
2021-02-25,1001.35,11.53,14.4,5.98,5.25,1221.89,2.02
2021-02-26,1003.46,3.95,8.14,0.5,4.75,1257.94,1.17
2021-02-27,1010.43,2.22,7.23,0.42,4.2,1275.06,0.88
2021-02-28,1009.77,3.76,8.16,1.11,4.35,1267.13,1.43
2021-03-01,1008.12,2.86,7.53,0.18,4.55,1268.88,1.43
2021-03-02,1006.17,5.09,9.31,1.65,4.75,1256.55,1.62
2021-03-03,1001.01,5.93,9.9,2.95,4.33,1246.72,1.34
2021-03-04,991.79,5.36,9.1,0.96,5.12,1236.79,1.7
2021-03-05,997.99,1.48,6.83,1.71,3.2,1263.53,2.8
2021-03-06,1004.82,-0.09,6.25,1.93,2.68,1280.07,1.2
2021-03-07,996.84,0.15,6.37,1.76,2.89,1268.67,1.33
2021-03-08,994.43,1.31,6.75,1.54,3.27,1259.73,1.34
2021-03-09,991.93,1.14,6.78,1.54,3.29,1257.44,1.44
2021-03-10,990.82,4.01,8.21,1.76,4.06,1242.36,1.39
2021-03-11,976.36,7.9,10.79,2.88,5.06,1206.6,5.86
2021-03-12,979.59,6.86,9.98,3.59,4.07,1215.74,4.78
2021-03-13,973.52,6.11,9.49,2.19,4.68,1211.02,6.09
2021-03-14,979.92,5.03,8.78,2.49,4.0,1224.17,2.72
2021-03-15,982.73,4.14,8.25,1.4,4.34,1231.41,2.43
2021-03-16,991.38,4.08,8.21,1.92,3.96,1242.8,2.59
2021-03-17,995.32,2.07,7.1,1.21,3.69,1257.04,1.78
2021-03-18,994.62,2.09,7.14,0.92,3.9,1255.9,1.37
